source,target,hashtag
RavynnKaMia,FemTechNet,dhsi19
RavynnKaMia,dorothyk98,dhsi19
RavynnKaMia,tressiemcphd,dhsi19
chris_friend,hypervisible,dhsi19
friede,RavynnKaMia,dhsi19
friede,FemTechNet,dhsi19
friede,dorothyk98,dhsi19
friede,tressiemcphd,dhsi19
friede,dorothyk98,dhsi19
friede,RavynnKaMia,dhsi19
friede,FemTechNet,dhsi19
friede,dorothyk98,dhsi19
friede,tressiemcphd,dhsi19
RavynnKaMia,FemTechNet,dhsi19
RavynnKaMia,dorothyk98,dhsi19
RavynnKaMia,tressiemcphd,dhsi19
paularcurtis,KitamotoAsanobu,dhsi19
HeatherVHill,hypervisible,dhsi19
HeatherVHill,hypervisible,dhsi19
Gaymerbrarian,RavynnKaMia,dhsi19
Gaymerbrarian,FemTechNet,dhsi19
Gaymerbrarian,dorothyk98,dhsi19
Gaymerbrarian,tressiemcphd,dhsi19
Gaymerbrarian,RavynnKaMia,dhsi19
Gaymerbrarian,FemTechNet,dhsi19
Gaymerbrarian,dorothyk98,dhsi19
Gaymerbrarian,tressiemcphd,dhsi19
RavynnKaMia,FemTechNet,dhsi19
RavynnKaMia,dorothyk98,dhsi19
RavynnKaMia,tressiemcphd,dhsi19
RavynnKaMia,Gaymerbrarian,dhsi19
RavynnKaMia,FemTechNet,dhsi19
RavynnKaMia,dorothyk98,dhsi19
RavynnKaMia,tressiemcphd,dhsi19
Gaymerbrarian,RavynnKaMia,dhsi19
Gaymerbrarian,FemTechNet,dhsi19
Gaymerbrarian,dorothyk98,dhsi19
Gaymerbrarian,tressiemcphd,dhsi19
RavynnKaMia,FemTechNet,dhsi19
RavynnKaMia,dorothyk98,dhsi19
RavynnKaMia,tressiemcphd,dhsi19
RavynnKaMia,dorothyk98,dhsi19
DHInstitute,FORCE11SCI,dhsi19
mckinniburgh,psmyth01,dhsi19
mckinniburgh,DHSI_fern,dhsi19
RavynnKaMia,FemTechNet,dhsi19
RavynnKaMia,dorothyk98,dhsi19
RavynnKaMia,tressiemcphd,dhsi19
goingpostale,HeatherVHill,dhsi19
goingpostale,HeatherVHill,dhsi19
goingpostale,hypervisible,dhsi19
yclepit,nwasmoen,dhsi19
HeatherVHill,hypervisible,dhsi19
CCP_org,kshpatel,dhsi19
CCP_org,dorothyk98,dhsi19
CCP_org,angeldnieves,dhsi19
RavynnKaMia,FemTechNet,dhsi19
CCP_org,paularcurtis,dhsi19
CCP_org,profwernimont,dhsi19
Chess_Ess,RavynnKaMia,dhsi19
profgabrielle,profwernimont,dhsi19
HeatherVHill,hypervisible,dhsi19
MatthewVoll,kj_lanning,dhsi19
MatthewVoll,AlyssaA_DHSI,dhsi19
MatthewVoll,uvic,dhsi19
SydneyALines,kj_lanning,dhsi19
SydneyALines,AlyssaA_DHSI,dhsi19
SydneyALines,uvic,dhsi19
SydneyALines,profwernimont,dhsi19
AlyssaA_DHSI,kj_lanning,dhsi19
AlyssaA_DHSI,AlyssaA_DHSI,dhsi19
AlyssaA_DHSI,uvic,dhsi19
paul_barrett,profwernimont,dhsi19
bestqualitycrab,profwernimont,dhsi19
RayS6,DHInstitute,dhsi19
st3ph3n6,st3ph3n6,dhsi19
kj_lanning,AlyssaA_DHSI,dhsi19
kj_lanning,uvic,dhsi19
dtracy2,Gaymerbrarian,dhsi19
nasastar,j0_0n,dhsi19
nasastar,knagasaki,dhsi19
nasastar,KitamotoAsanobu,dhsi19
nasastar,satoru196,dhsi19
nasastar,DHSI_fern,dhsi19
nasastar,j0_0n,dhsi19
nasastar,knagasaki,dhsi19
nasastar,KitamotoAsanobu,dhsi19
nasastar,satoru196,dhsi19
nasastar,DHSI_fern,dhsi19
anitaconchita,profwernimont,dhsi19
broomgrass,profwernimont,dhsi19
verogomezphd,unsf_lorekeeper,dhsi19
verogomezphd,unsf_lorekeeper,dhsi19
sp_meta,librarianrover,dhsi19
Adamson_CW,VicPoetryCaucus,dhsi19
AsiaPopUHP,Electrostani,dhsi19
AsiaPopUHP,profwernimont,dhsi19
KanoYasuyuki,j0_0n,dhsi19
KanoYasuyuki,knagasaki,dhsi19
KanoYasuyuki,KitamotoAsanobu,dhsi19
KanoYasuyuki,satoru196,dhsi19
KanoYasuyuki,DHSI_fern,dhsi19
knagasaki,j0_0n,dhsi19
knagasaki,knagasaki,dhsi19
knagasaki,KitamotoAsanobu,dhsi19
knagasaki,satoru196,dhsi19
knagasaki,DHSI_fern,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,NazcaTheMad,dhsi19
Electrostani,profwernimont,dhsi19
DHInstitute,Gaymerbrarian,dhsi19
juliannenyhan,profwernimont,dhsi19
Saeiqa2,LadyKaitlyn,dhsi19
jfwinters,ProgHist,dhsi19
louisefalcini,ProgHist,dhsi19
TimHitchcock,ProgHist,dhsi19
TimHitchcock,ProgHist,dhsi19
mntcabe,paularcurtis,dhsi19
i_mediator,epyllia,dhsi19
i_mediator,knagasaki,dhsi19
ruthbrarian,ShawnaRoss,dhsi19
ruthbrarian,profwernimont,dhsi19
DHSI_fern,fiddlerseggs,dhsi19
DHSI_fern,warmaiden,dhsi19
DHSI_fern,uvic,dhsi19
dorothyk98,DJWrisley,dhsi19
dorothyk98,DJWrisley,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,DJWrisley,dhsi19
dorothyk98,profwernimont,dhsi19
Gaymerbrarian,goingpostale,dhsi19
effusivelynerdy,profwernimont,dhsi19
effusivelynerdy,RavynnKaMia,dhsi19
effusivelynerdy,profwernimont,dhsi19
effusivelynerdy,HeatherVHill,dhsi19
effusivelynerdy,profwernimont,dhsi19
PoeticsHeretic,kshpatel,dhsi19
PoeticsHeretic,profwernimont,dhsi19
effusivelynerdy,ShawnaRoss,dhsi19
effusivelynerdy,profwernimont,dhsi19
kshpatel,profwernimont,dhsi19
arungapatchka,erinannmcc,dhsi19
arungapatchka,erinannmcc,dhsi19
JenProf,michelethetweet,dhsi19
JenProf,michelethetweet,dhsi19
knagasaki,paularcurtis,dhsi19
knagasaki,paularcurtis,dhsi19
knagasaki,knagasaki,dhsi19
TwilaBakker,paularcurtis,dhsi19
qDot,profwernimont,dhsi19
friede,Fmkurtyka,dhsi19
DHSI_fern,AnnPedtke,dhsi19
DHSI_fern,DHSI_fern,dhsi19
PoeticsHeretic,anitaconchita,dhsi19
PoeticsHeretic,profwernimont,dhsi19
PoeticsHeretic,RavynnKaMia,dhsi19
PoeticsHeretic,profwernimont,dhsi19
PoeticsHeretic,anitaconchita,dhsi19
PoeticsHeretic,profwernimont,dhsi19
PoeticsHeretic,unsf_lorekeeper,dhsi19
PoeticsHeretic,unsf_lorekeeper,dhsi19
verogomezphd,dorothyk98,dhsi19
verogomezphd,profwernimont,dhsi19
dorothyk98,kshpatel,dhsi19
dorothyk98,ashleycmorford,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,paul_barrett,dhsi19
dorothyk98,anitaconchita,dhsi19
dorothyk98,NazcaTheMad,dhsi19
verogomezphd,crosehistorian,dhsi19
verogomezphd,DHSI_Deer,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,yclepit,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,profwernimont,dhsi19
verogomezphd,unsf_lorekeeper,dhsi19
dorothyk98,yclepit,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,gati_daniella,dhsi19
verogomezphd,profwernimont,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,RossNalubega,dhsi19
dorothyk98,profwernimont,dhsi19
librarianrover,NazcaTheMad,dhsi19
dorothyk98,anitaconchita,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,adriennemaree,dhsi19
dorothyk98,KeeangaYamahtta,dhsi19
dorothyk98,JoyHarjo,dhsi19
readywriting,Ponca_Found,dhsi19
dorothyk98,HeatherVHill,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,anitaconchita,dhsi19
dorothyk98,NazcaTheMad,dhsi19
AnnPedtke,DHSI_fern,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,anitaconchita,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,IBM,dhsi19
dorothyk98,NazcaTheMad,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,arungapatchka,dhsi19
dorothyk98,Ponca_Found,dhsi19
dorothyk98,Ponca_Found,dhsi19
michelethetweet,librarianrover,dhsi19
arungapatchka,NazcaTheMad,dhsi19
michelethetweet,profwernimont,dhsi19
Jongkeyong_DH,Susannah_SM,dhsi19
Jongkeyong_DH,HeatherVHill,dhsi19
Jongkeyong_DH,profwernimont,dhsi19
crosehistorian,DHSI_Deer,dhsi19
alici_auk,agatamer,dhsi19
alici_auk,DHSI_Bunny,dhsi19
j0_0n,knagasaki,dhsi19
j0_0n,KitamotoAsanobu,dhsi19
j0_0n,satoru196,dhsi19
j0_0n,DHSI_fern,dhsi19
DHSI_fern,michelethetweet,dhsi19
jonheggestad,profwernimont,dhsi19
psmyth01,profwernimont,dhsi19
AnnPedtke,j0_0n,dhsi19
AnnPedtke,DHSI_fern,dhsi19
Caladoscope,j0_0n,dhsi19
Caladoscope,psmyth01,dhsi19
Caladoscope,SteveZweibel,dhsi19
Caladoscope,davis_portela,dhsi19
j0_0n,DHSI_fern,dhsi19
DanicaSavonick,profwernimont,dhsi19
DanicaSavonick,profwernimont,dhsi19
markcmarino,profwernimont,dhsi19
tatatrapita,DianaPalardy,dhsi19
tatatrapita,tatatrapita,dhsi19
davegaertner,dorothyk98,dhsi19
profwernimont,mckinniburgh,dhsi19
profwernimont,profwernimont,dhsi19
thisisnolie,Malentendre,dhsi19
thisisnolie,thisisnolie,dhsi19
thisisnolie,goingpostale,dhsi19
thisisnolie,McGJoyce,dhsi19
McGJoyce,Malentendre,dhsi19
McGJoyce,thisisnolie,dhsi19
McGJoyce,goingpostale,dhsi19
McGJoyce,McGJoyce,dhsi19
ETCLatUVic,galecengage,dhsi19
profwernimont,dorothyk98,dhsi19
profwernimont,profwernimont,dhsi19
profwernimont,RavynnKaMia,dhsi19
profwernimont,RavynnKaMia,dhsi19
Malentendre,thisisnolie,dhsi19
Malentendre,goingpostale,dhsi19
Malentendre,McGJoyce,dhsi19
jotis13,documantelope,dhsi19
jotis13,jddurno,dhsi19
Tommie22,librarianrover,dhsi19
RavynnKaMia,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
friede,ShawnaRoss,dhsi19
friede,profwernimont,dhsi19
friede,dorothyk98,dhsi19
friede,profwernimont,dhsi19
jotis13,ETCLatUVic,dhsi19
yclepit,profwernimont,dhsi19
HeatherVHill,DJWrisley,dhsi19
HeatherVHill,profwernimont,dhsi19
jotis13,profwernimont,dhsi19
jotis13,ShawnaRoss,dhsi19
jotis13,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
NazcaTheMad,dorothyk98,dhsi19
NazcaTheMad,profwernimont,dhsi19
ShawnaRoss,anitaconchita,dhsi19
ShawnaRoss,profwernimont,dhsi19
ShawnaRoss,talithawilliams,dhsi19
arungapatchka,profwernimont,dhsi19
arungapatchka,IBM,dhsi19
yclepit,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
anitaconchita,talithawilliams,dhsi19
friede,dorothyk98,dhsi19
friede,profwernimont,dhsi19
medievaliz,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
clancynewyork,Gaymerbrarian,dhsi19
clancynewyork,AlyssaA_DHSI,dhsi19
clancynewyork,profwernimont,dhsi19
clancynewyork,ShawnaRoss,dhsi19
dorothyk98,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
NazcaTheMad,dorothyk98,dhsi19
NazcaTheMad,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
GMSPhD,profwernimont,dhsi19
clancynewyork,Gaymerbrarian,dhsi19
clancynewyork,AlyssaA_DHSI,dhsi19
clancynewyork,profwernimont,dhsi19
clancynewyork,ShawnaRoss,dhsi19
profwernimont,Gaymerbrarian,dhsi19
profwernimont,DHInstitute,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
jotis13,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
NazcaTheMad,Gaymerbrarian,dhsi19
NazcaTheMad,DHInstitute,dhsi19
CarmenCCole,yclepit,dhsi19
CarmenCCole,profwernimont,dhsi19
CarmenCCole,NazcaTheMad,dhsi19
CarmenCCole,profwernimont,dhsi19
profwernimont,Gaymerbrarian,dhsi19
profwernimont,DHInstitute,dhsi19
DJWrisley,HeatherVHill,dhsi19
DJWrisley,profwernimont,dhsi19
anitaconchita,yclepit,dhsi19
anitaconchita,profwernimont,dhsi19
Gaymerbrarian,DHInstitute,dhsi19
CarmenCCole,GMSPhD,dhsi19
CarmenCCole,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
CarmenCCole,RavynnKaMia,dhsi19
CarmenCCole,profwernimont,dhsi19
profwernimont,yclepit,dhsi19
Gaymerbrarian,clancynewyork,dhsi19
Gaymerbrarian,AlyssaA_DHSI,dhsi19
Gaymerbrarian,profwernimont,dhsi19
Gaymerbrarian,ShawnaRoss,dhsi19
yclepit,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
profwernimont,yclepit,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
profwernimont,DJWrisley,dhsi19
yclepit,profwernimont,dhsi19
DJWrisley,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
friede,mckinniburgh,dhsi19
friede,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
dtracy2,NazcaTheMad,dhsi19
dtracy2,profwernimont,dhsi19
anitaconchita,unsf_lorekeeper,dhsi19
NazcaTheMad,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
michelethetweet,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
erinannmcc,chris_friend,dhsi19
yclepit,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,unsf_lorekeeper,dhsi19
anitaconchita,dorothyk98,dhsi19
anitaconchita,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
RossNalubega,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
unsf_lorekeeper,arungapatchka,dhsi19
unsf_lorekeeper,profwernimont,dhsi19
profwernimont,NazcaTheMad,dhsi19
profwernimont,profwernimont,dhsi19
profwernimont,unsf_lorekeeper,dhsi19
Gaymerbrarian,dorothyk98,dhsi19
Gaymerbrarian,profwernimont,dhsi19
mckinniburgh,profwernimont,dhsi19
Gaymerbrarian,profwernimont,dhsi19
Gaymerbrarian,GMSPhD,dhsi19
Hebemania,NazcaTheMad,dhsi19
Hebemania,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
anitaconchita,arungapatchka,dhsi19
anitaconchita,profwernimont,dhsi19
clancynewyork,ShawnaRoss,dhsi19
dorothyk98,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
profwernimont,GMSPhD,dhsi19
yclepit,profwernimont,dhsi19
anitaconchita,unsf_lorekeeper,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
jenterysayers,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
DJWrisley,profwernimont,dhsi19
NazcaTheMad,ShawnaRoss,dhsi19
profwernimont,michelethetweet,dhsi19
dorothyk98,profwernimont,dhsi19
unsf_lorekeeper,NazcaTheMad,dhsi19
unsf_lorekeeper,profwernimont,dhsi19
GMSPhD,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
NazcaTheMad,dorothyk98,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
DamienMcKenna,librarianrover,dhsi19
Christin612,librarianrover,dhsi19
NazcaTheMad,profwernimont,dhsi19
librarianrover,NazcaTheMad,dhsi19
librarianrover,profwernimont,dhsi19
dtracy2,dorothyk98,dhsi19
dtracy2,profwernimont,dhsi19
HeatherVHill,dorothyk98,dhsi19
HeatherVHill,profwernimont,dhsi19
erinannmcc,profwernimont,dhsi19
Gaymerbrarian,dorothyk98,dhsi19
Gaymerbrarian,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
RavynnKaMia,NazcaTheMad,dhsi19
RavynnKaMia,profwernimont,dhsi19
HeatherVHill,michelethetweet,dhsi19
HeatherVHill,profwernimont,dhsi19
anitaconchita,dorothyk98,dhsi19
anitaconchita,profwernimont,dhsi19
profwernimont,yclepit,dhsi19
profwernimont,profwernimont,dhsi19
profwernimont,NazcaTheMad,dhsi19
anitaconchita,GMSPhD,dhsi19
anitaconchita,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
dorothyk98,profwernimont,dhsi19
GMSPhD,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
ShawnaRoss,profwernimont,dhsi19
librarianrover,NazcaTheMad,dhsi19
dtracy2,NazcaTheMad,dhsi19
dtracy2,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
DianaPalardy,tatatrapita,dhsi19
Hebemania,ShawnaRoss,dhsi19
Hebemania,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
michelethetweet,profwernimont,dhsi19
profwernimont,NazcaTheMad,dhsi19
NazcaTheMad,profwernimont,dhsi19
Gaymerbrarian,HeatherVHill,dhsi19
Gaymerbrarian,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
profwernimont,ShawnaRoss,dhsi19
profwernimont,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
profwernimont,erinannmcc,dhsi19
dtracy2,ShawnaRoss,dhsi19
dtracy2,profwernimont,dhsi19
mentoring_you,RavynnKaMia,dhsi19
mentoring_you,profwernimont,dhsi19
michelethetweet,NazcaTheMad,dhsi19
dorothyk98,profwernimont,dhsi19
ShawnaRoss,profwernimont,dhsi19
profwernimont,Gaymerbrarian,dhsi19
dtracy2,dorothyk98,dhsi19
dtracy2,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
CSUN_English_MA,4humCSUN,dhsi19
Gaymerbrarian,dorothyk98,dhsi19
Gaymerbrarian,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,yclepit,dhsi19
Phusaza,DHSI_fern,dhsi19
yclepit,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
profwernimont,arungapatchka,dhsi19
profwernimont,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
NazcaTheMad,dorothyk98,dhsi19
NazcaTheMad,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
profwernimont,NazcaTheMad,dhsi19
profwernimont,profwernimont,dhsi19
Gaymerbrarian,buttplugio,dhsi19
dtracy2,NazcaTheMad,dhsi19
dtracy2,profwernimont,dhsi19
anitaconchita,verogomezphd,dhsi19
anitaconchita,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,dorothyk98,dhsi19
anitaconchita,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
librarianrover,RavynnKaMia,dhsi19
librarianrover,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
anitaconchita,RavynnKaMia,dhsi19
anitaconchita,profwernimont,dhsi19
dtracy2,RavynnKaMia,dhsi19
dtracy2,profwernimont,dhsi19
dtracy2,dorothyk98,dhsi19
dtracy2,profwernimont,dhsi19
ShawnaRoss,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
drnikki,librarianrover,dhsi19
RavynnKaMia,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
verogomezphd,profwernimont,dhsi19
Susannah_SM,librarianrover,dhsi19
Gaymerbrarian,yclepit,dhsi19
Gaymerbrarian,profwernimont,dhsi19
Gaymerbrarian,librarianrover,dhsi19
dorothyk98,profwernimont,dhsi19
kshpatel,anitaconchita,dhsi19
kshpatel,profwernimont,dhsi19
kshpatel,adriennemaree,dhsi19
kshpatel,KeeangaYamahtta,dhsi19
kshpatel,JoyHarjo,dhsi19
dtracy2,dorothyk98,dhsi19
dtracy2,profwernimont,dhsi19
anitaconchita,dorothyk98,dhsi19
anitaconchita,profwernimont,dhsi19
profwernimont,HeatherVHill,dhsi19
profwernimont,profwernimont,dhsi19
digiwonk,dorothyk98,dhsi19
digiwonk,profwernimont,dhsi19
anitaconchita,dorothyk98,dhsi19
anitaconchita,profwernimont,dhsi19
anitaconchita,NazcaTheMad,dhsi19
anitaconchita,profwernimont,dhsi19
friede,dorothyk98,dhsi19
friede,profwernimont,dhsi19
anitaconchita,HeatherVHill,dhsi19
anitaconchita,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
HeatherVHill,librarianrover,dhsi19
librarianrover,NazcaTheMad,dhsi19
librarianrover,profwernimont,dhsi19
friede,dorothyk98,dhsi19
friede,profwernimont,dhsi19
friede,michelethetweet,dhsi19
friede,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
friede,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
Hebemania,librarianrover,dhsi19
Hebemania,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
GMSPhD,profwernimont,dhsi19
profwernimont,anitaconchita,dhsi19
profwernimont,profwernimont,dhsi19
profwernimont,adriennemaree,dhsi19
profwernimont,KeeangaYamahtta,dhsi19
profwernimont,JoyHarjo,dhsi19
yclepit,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
yclepit,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
anitaconchita,adriennemaree,dhsi19
anitaconchita,KeeangaYamahtta,dhsi19
anitaconchita,JoyHarjo,dhsi19
RavynnKaMia,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
ShawnaRoss,profwernimont,dhsi19
AlyssaA_DHSI,NazcaTheMad,dhsi19
AlyssaA_DHSI,profwernimont,dhsi19
WhatTheDickens,librarianrover,dhsi19
WhatTheDickens,profwernimont,dhsi19
librarianrover,profwernimont,dhsi19
michelethetweet,anitaconchita,dhsi19
michelethetweet,profwernimont,dhsi19
michelethetweet,profwernimont,dhsi19
HeatherVHill,arungapatchka,dhsi19
HeatherVHill,profwernimont,dhsi19
dtracy2,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
arungapatchka,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
Susannah_SM,profwernimont,dhsi19
Hillgartnerl1,kieraobbard,dhsi19
NazcaTheMad,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
ShawnaRoss,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
dtracy2,NazcaTheMad,dhsi19
dtracy2,profwernimont,dhsi19
profwernimont,NazcaTheMad,dhsi19
profwernimont,profwernimont,dhsi19
chris_friend,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
librarianrover,KeeangaYamahtta,dhsi19
readywriting,anitaconchita,dhsi19
readywriting,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
profwernimont,NazcaTheMad,dhsi19
profwernimont,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
HeatherVHill,anitaconchita,dhsi19
HeatherVHill,profwernimont,dhsi19
GMSPhD,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
readywriting,dorothyk98,dhsi19
readywriting,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
RavynnKaMia,profwernimont,dhsi19
librarianrover,HeatherVHill,dhsi19
librarianrover,profwernimont,dhsi19
kieraobbard,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
michelethetweet,dorothyk98,dhsi19
ShawnaRoss,profwernimont,dhsi19
profwernimont,Gaymerbrarian,dhsi19
dorothyk98,profwernimont,dhsi19
Gaymerbrarian,profwernimont,dhsi19
ELitLab,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
HeatherVHill,profwernimont,dhsi19
ShawnaRoss,profwernimont,dhsi19
dtracy2,RavynnKaMia,dhsi19
dtracy2,profwernimont,dhsi19
NazcaTheMad,profwernimont,dhsi19
kieraobbard,profwernimont,dhsi19
RavynnKaMia,profwernimont,dhsi19
dorothyk98,HeatherVHill,dhsi19
alisonwiggins,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
dorothyk98,profwernimont,dhsi19
drnikki,profwernimont,dhsi19
RavynnKaMia,profwernimont,dhsi19
katinalynn,profwernimont,dhsi19
clancynewyork,profwernimont,dhsi19
friede,profwernimont,dhsi19
heatherfro,profwernimont,dhsi19
gbaezaventura,profwernimont,dhsi19
anitaconchita,profwernimont,dhsi19
KanoYasuyuki,epyllia,dhsi19
KanoYasuyuki,knagasaki,dhsi19
psephy,paularcurtis,dhsi19
psephy,knagasaki,dhsi19
McGJoyce,4humCSUN,dhsi19
Real_Person_DH,michelethetweet,dhsi19
Real_Person_DH,michelethetweet,dhsi19
megwils0n,DHSI_fern,dhsi19
DHInstitute,ETCLatUVic,dhsi19
Gaymerbrarian,Ponca_Found,dhsi19
UVicCampusLife,paularcurtis,dhsi19
Ponca_Found,profwernimont,dhsi19
Ponca_Found,AlyssaA_DHSI,dhsi19
profwernimont,AlyssaA_DHSI,dhsi19
goingpostale,Ponca_Found,dhsi19
goingpostale,Ponca_Found,dhsi19
paularcurtis,knagasaki,dhsi19
yclepit,dorothyk98,dhsi19
yclepit,Gaymerbrarian,dhsi19
yclepit,anitaconchita,dhsi19
kshpatel,Gaymerbrarian,dhsi19
kshpatel,JessicaRajko,dhsi19
kshpatel,dancinghacker,dhsi19
Gaymerbrarian,Ponca_Found,dhsi19
Gaymerbrarian,kshpatel,dhsi19
Gaymerbrarian,JessicaRajko,dhsi19
