source,target
dorothyk98,dorothyk98
dorothyk98,RavynnKaMia
dorothyk98,anitaconchita
dorothyk98,NazcaTheMad
profwernimont,angeldnieves
profwernimont,dorothyk98
profwernimont,RavynnKaMia
profwernimont,anitaconchita
profwernimont,NazcaTheMad
Libitina2,RavynnKaMia
Libitina2,RavynnKaMia
Libitina2,RavynnKaMia
ColumbiaDS,psmyth01
gwilymeades,dorothyk98
_dmh,jbyszuk
DJWrisley,symulation
hypermax,paularcurtis
hypermax,rois_codh
BridgetWhearty,goingpostale
the_damn_muteKi,unsf_lorekeeper
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,RavynnKaMia
dorothyk98,unsf_lorekeeper
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,kshpatel
dorothyk98,kshpatel
dorothyk98,profwernimont
digi_hammurabi,leahhenrickson
st3ph3n6,st3ph3n6
st3ph3n6,st3ph3n6
st3ph3n6,DigitalLeadersA
jo_frankie,Gaymerbrarian
jo_frankie,Gaymerbrarian
janniaragon,ETCLatUVic
janniaragon,davegaertner
kieraobbard,leahhenrickson
DigtalHumanatee,leahhenrickson
Berenike,leahhenrickson
ETCLatUVic,leahhenrickson
ETCLatUVic,arungapatchka
ETCLatUVic,davegaertner
friede,leahhenrickson
JenProf,leahhenrickson
jonheggestad,ArchivistXicanx
ETCLatUVic,lindseyseatter
JenProf,EllaKHoward
zzzelch,paularcurtis
JenProf,randa_tawil
mak_goto,paularcurtis
UVicFran,LangMaverick
UVicFran,uvic
kate_thornhill,arungapatchka
kate_thornhill,kate_thornhill
kate_thornhill,ubiquity75
khepworth,keyofnight
khepworth,mauvepg
khepworth,frerejones
randa_tawil,dorothyk98
randa_tawil,RavynnKaMia
Oshu_ILC,paularcurtis
Oshu_ILC,rois_codh
knagasaki,paularcurtis
knagasaki,paularcurtis
jefflawlercsulb,criticalplayorg
blkatlanticCDN,RavynnKaMia
KKODonnell,lindseyseatter
KKODonnell,lindseyseatter
mrjeffu,paularcurtis
mrjeffu,rois_codh
JHMorris89,paularcurtis
JHMorris89,rois_codh
ReEnvisionJapan,paularcurtis
ReEnvisionJapan,KitamotoAsanobu
ReEnvisionJapan,paularcurtis
ReEnvisionJapan,KitamotoAsanobu
leahhenrickson,HeatherVHill
leahhenrickson,leahhendrickson
leahhenrickson,Gaymerbrarian
leahhenrickson,leahhenrickson
leahhenrickson,jbyszuk
leahhenrickson,Gaymerbrarian
leahhenrickson,leahhenrickson
Gaymerbrarian,unsf_lorekeeper
verogomezphd,HeatherVHill
verogomezphd,leahhendrickson
verogomezphd,leahhendrickson
verogomezphd,HeatherVHill
verogomezphd,leahhendrickson
verogomezphd,leahhendrickson
RavynnKaMia,lindseyseatter
HeatherVHill,leahhendrickson
HeatherVHill,leahhenrickson
friede,Gaymerbrarian
friede,leahhenrickson
friede,lindseyseatter
Gaymerbrarian,leahhenrickson
kshpatel,praymurray
kshpatel,JessicaRajko
Gaymerbrarian,leahhenrickson
DireJackalope,goingpostale
DireJackalope,leahhenrickson
Gaymerbrarian,HeatherVHill
Gaymerbrarian,leahhendrickson
Gaymerbrarian,leahhendrickson
HeatherVHill,leahhendrickson
HeatherVHill,leahhendrickson
Gaymerbrarian,leahhenrickson
goingpostale,leahhenrickson
Gaymerbrarian,leahhenrickson
JenProf,goingpostale
JenProf,leahhenrickson
HeatherVHill,leahhendrickson
HeatherVHill,leahhendrickson
lindseyseatter,goingpostale
lindseyseatter,leahhenrickson
Gaymerbrarian,goingpostale
Gaymerbrarian,leahhenrickson
goingpostale,leahhenrickson
DianaPalardy,tatatrapita
DianaPalardy,revista_hd
DianaPalardy,HdigitalesAL
DianaPalardy,dhnow
goingpostale,leahhenrickson
HeatherVHill,leahhendrickson
HeatherVHill,leahhendrickson
Gaymerbrarian,leahhenrickson
goingpostale,leahhenrickson
HeatherVHill,leahhendrickson
HalHinderliter,ethicaledtech
harmonygritz,ethicaledtech
Nicosia_Marissa,profwernimont
DHSI_fern,lindseyseatter
DHSI_fern,j0_0n
DHSI_fern,kieraobbard
Hebemania,HeatherVHill
dgrigar,lindseyseatter
leahhenrickson,ETCLatUVic
akmael46,paularcurtis
akmael46,rois_codh
DHInstitute,profwernimont
AlyssaA_DHSI,KKODonnell
AlyssaA_DHSI,KKODonnell
Hebemania,arungapatchka
Hebemania,Pixar
DHInstitute,KKODonnell
unsf_lorekeeper,Gaymerbrarian
DHInstitute,ETCLatUVic
DHInstitute,UVIC_GSS
AlyssaA_DHSI,ETCLatUVic
AlyssaA_DHSI,UVIC_GSS
goingpostale,RavynnKaMia
unsf_lorekeeper,arungapatchka
unsf_lorekeeper,Pixar
GuyEmersonMount,friede
GuyEmersonMount,leighthinks
satoshiori1,paularcurtis
satoshiori1,KitamotoAsanobu
LetsBanquet,paularcurtis
LetsBanquet,rois_codh
satoshiori1,paularcurtis
satoshiori1,rois_codh
satoshiori1,paularcurtis
satoshiori1,rois_codh
arungapatchka,Pixar
AnnPedtke,mckinniburgh
AnnPedtke,psmyth01
AnnPedtke,DHSI_fern
AnnPedtke,j0_0n
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,FemTechNet
Gaymerbrarian,dorothyk98
Gaymerbrarian,tressiemcphd
Gaymerbrarian,profgabrielle
Gaymerbrarian,tayleighlamb
Gaymerbrarian,BlackYouthProj
Gaymerbrarian,BlkGirlDoesGrad
Ponca_Found,arungapatchka
Ponca_Found,MatthewVoll
Brett_Fujioka,paularcurtis
Brett_Fujioka,rois_codh
arungapatchka,MatthewVoll
arungapatchka,MatthewVoll
goingpostale,RavynnKaMia
goingpostale,FemTechNet
goingpostale,dorothyk98
goingpostale,tressiemcphd
goingpostale,profgabrielle
goingpostale,tayleighlamb
goingpostale,BlackYouthProj
goingpostale,BlkGirlDoesGrad
RyanMHorne,ethicaledtech
ETCLatUVic,UVIC_GSS
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
RavynnKaMia,BlkGirlDoesGrad
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,FemTechNet
Gaymerbrarian,dorothyk98
Gaymerbrarian,tressiemcphd
Gaymerbrarian,profgabrielle
Gaymerbrarian,tayleighlamb
Gaymerbrarian,BlackYouthProj
Gaymerbrarian,BlkGirlDoesGrad
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
RavynnKaMia,BlkGirlDoesGrad
arungapatchka,amivavanaty
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
erinroseglass,ethicaledtech
yclepit,azusata
yclepit,morganluu
yclepit,Malentendre
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
AnnPedtke,DHSI_fern
AnnPedtke,j0_0n
AnnPedtke,DHSI_fern
AnnPedtke,j0_0n
Adamson_CW,VicPoetryCaucus
Adamson_CW,poetry_digital
RavynnKaMia,friede
RavynnKaMia,RavynnKaMia
friede,RavynnKaMia
friede,Gaymerbrarian
rois_codh,paularcurtis
rois_codh,KitamotoAsanobu
rois_codh,paularcurtis
rois_codh,rois_codh
rois_codh,paularcurtis
rois_codh,rois_codh
arungapatchka,Gaymerbrarian
arungapatchka,arungapatchka
JocHargrave,friede
JenProf,symulation
st3ph3n6,st3ph3n6
MCorbettWilson,RavynnKaMia
MCorbettWilson,profwernimont
Gaymerbrarian,gabrielehayden
Gaymerbrarian,arungapatchka
MCorbettWilson,Gaymerbrarian
MCorbettWilson,ELitLab
profgabrielle,RavynnKaMia
profgabrielle,FemTechNet
profgabrielle,dorothyk98
profgabrielle,tressiemcphd
profgabrielle,profgabrielle
profgabrielle,tayleighlamb
profgabrielle,BlackYouthProj
Gaymerbrarian,ELitLab
Hebemania,arungapatchka
Hebemania,Ponca_Found
janniaragon,VicPoetryCaucus
janniaragon,poetry_digital
poetry_digital,VicPoetryCaucus
poetry_digital,poetry_digital
alisonfchapman,VicPoetryCaucus
alisonfchapman,poetry_digital
Brett_Fujioka,paularcurtis
Brett_Fujioka,KitamotoAsanobu
Gaymerbrarian,jbyszuk
Gaymerbrarian,jbyszuk
VicPoetryCaucus,poetry_digital
AlyssaA_DHSI,DHIL_SFU
anitaconchita,histoftech
anitaconchita,FredTJoseph
anitaconchita,mitpress
techairos,arungapatchka
DHInstitute,Gaymerbrarian
DHInstitute,ETCLatUVic
DHInstitute,randaelka
knagasaki,paularcurtis
knagasaki,rois_codh
DHInstitute,ETCLatUVic
RavynnKaMia,jcaroccio
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
AlyssaA_DHSI,ETCLatUVic
jcaroccio,RavynnKaMia
jcaroccio,FemTechNet
jcaroccio,dorothyk98
jcaroccio,tressiemcphd
jcaroccio,profgabrielle
jcaroccio,tayleighlamb
jcaroccio,BlackYouthProj
jcaroccio,FemTechNet
paularcurtis,rois_codh
arungapatchka,RavynnKaMia
arungapatchka,FemTechNet
arungapatchka,dorothyk98
arungapatchka,tressiemcphd
arungapatchka,profgabrielle
arungapatchka,tayleighlamb
arungapatchka,BlackYouthProj
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
arungapatchka,Apple
super_von,RavynnKaMia
super_von,FemTechNet
super_von,dorothyk98
super_von,tressiemcphd
super_von,profgabrielle
super_von,tayleighlamb
super_von,BlackYouthProj
super_von,FemTechNet
unsf_lorekeeper,arungapatchka
Real_Person_DH,AsylumLibraries
Real_Person_DH,uvic
knagasaki,paularcurtis
knagasaki,rois_codh
AlyssaA_DHSI,unsf_lorekeeper
AlyssaA_DHSI,Gaymerbrarian
AlyssaA_DHSI,profwernimont
RavynnKaMia,profwernimont
AsylumLibraries,uvic
AlyssaA_DHSI,DHInstitute
AlyssaA_DHSI,GhostProf
iaidoka1,paularcurtis
iaidoka1,rois_codh
ETCLatUVic,randaelka
janniaragon,alisonfchapman
janniaragon,VicPoetryCaucus
janniaragon,poetry_digital
janniaragon,sarahkarlsonn
janniaragon,kaileyfukushima
paularcurtis,rois_codh
poetry_digital,alisonfchapman
poetry_digital,VicPoetryCaucus
poetry_digital,poetry_digital
poetry_digital,sarahkarlsonn
poetry_digital,kaileyfukushima
alisonfchapman,VicPoetryCaucus
alisonfchapman,poetry_digital
alisonfchapman,sarahkarlsonn
alisonfchapman,kaileyfukushima
ubiquity75,kate_thornhill
ubiquity75,ubiquity75
goingpostale,HeatherVHill
HeatherVHill,arungapatchka
HeatherVHill,kate_thornhill
HeatherVHill,ubiquity75
arungapatchka,kate_thornhill
arungapatchka,ubiquity75
psmyth01,mckinniburgh
psmyth01,psmyth01
psmyth01,DHSI_fern
Phusaza,Ponca_Found
kate_thornhill,ubiquity75
arungapatchka,HeatherVHill
arungapatchka,hypervisible
RavynnKaMia,profwernimont
fiddlerseggs,profwernimont
BlackYouthProj,RavynnKaMia
BlackYouthProj,FemTechNet
BlackYouthProj,dorothyk98
BlackYouthProj,tressiemcphd
BlackYouthProj,profgabrielle
BlackYouthProj,tayleighlamb
BlackYouthProj,BlackYouthProj
RavynnKaMia,profwernimont
ProvAtlantic,RavynnKaMia
ProvAtlantic,profwernimont
tayleighlamb,RavynnKaMia
tayleighlamb,FemTechNet
tayleighlamb,dorothyk98
tayleighlamb,tressiemcphd
tayleighlamb,profgabrielle
tayleighlamb,tayleighlamb
tayleighlamb,BlackYouthProj
Hebemania,kshpatel
Hebemania,NazcaTheMad
Hebemania,anitaconchita
ETCLatUVic,LangMaverick
ETCLatUVic,uvic
lisejaillant,kieraobbard
RavynnKaMia,profwernimont
profwernimont,RavynnKaMia
Ponca_Found,RavynnKaMia
Ponca_Found,FemTechNet
Ponca_Found,dorothyk98
Ponca_Found,tressiemcphd
Ponca_Found,profgabrielle
Ponca_Found,tayleighlamb
Ponca_Found,BlackYouthProj
Ponca_Found,FemTechNet
Ponca_Found,RavynnKaMia
Ponca_Found,FemTechNet
Ponca_Found,dorothyk98
Ponca_Found,tressiemcphd
Ponca_Found,profgabrielle
Ponca_Found,tayleighlamb
Ponca_Found,BlackYouthProj
Ponca_Found,FemTechNet
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
RavynnKaMia,BlackYouthProj
RavynnKaMia,FemTechNet
Ponca_Found,Ponca_Found
knagasaki,paularcurtis
knagasaki,KitamotoAsanobu
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,profgabrielle
RavynnKaMia,tayleighlamb
tlecaque,RavynnKaMia
goingpostale,HeatherVHill
chris_friend,hypervisible
friede,RavynnKaMia
friede,FemTechNet
friede,dorothyk98
friede,tressiemcphd
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
chris_friend,hypervisible
friede,RavynnKaMia
friede,FemTechNet
friede,dorothyk98
friede,tressiemcphd
friede,dorothyk98
friede,RavynnKaMia
friede,FemTechNet
friede,dorothyk98
friede,tressiemcphd
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
paularcurtis,KitamotoAsanobu
HeatherVHill,hypervisible
HeatherVHill,hypervisible
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,FemTechNet
Gaymerbrarian,dorothyk98
Gaymerbrarian,tressiemcphd
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,FemTechNet
Gaymerbrarian,dorothyk98
Gaymerbrarian,tressiemcphd
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,Gaymerbrarian
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
Gaymerbrarian,RavynnKaMia
Gaymerbrarian,FemTechNet
Gaymerbrarian,dorothyk98
Gaymerbrarian,tressiemcphd
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
RavynnKaMia,dorothyk98
DHInstitute,FORCE11SCI
mckinniburgh,psmyth01
mckinniburgh,DHSI_fern
RavynnKaMia,FemTechNet
RavynnKaMia,dorothyk98
RavynnKaMia,tressiemcphd
goingpostale,HeatherVHill
goingpostale,HeatherVHill
goingpostale,hypervisible
yclepit,nwasmoen
HeatherVHill,hypervisible
CCP_org,kshpatel
CCP_org,dorothyk98
CCP_org,angeldnieves
RavynnKaMia,FemTechNet
CCP_org,paularcurtis
CCP_org,profwernimont
Chess_Ess,RavynnKaMia
profgabrielle,profwernimont
HeatherVHill,hypervisible
MatthewVoll,kj_lanning
MatthewVoll,AlyssaA_DHSI
MatthewVoll,uvic
SydneyALines,kj_lanning
SydneyALines,AlyssaA_DHSI
SydneyALines,uvic
SydneyALines,profwernimont
AlyssaA_DHSI,kj_lanning
AlyssaA_DHSI,AlyssaA_DHSI
AlyssaA_DHSI,uvic
paul_barrett,profwernimont
bestqualitycrab,profwernimont
RayS6,DHInstitute
st3ph3n6,st3ph3n6
kj_lanning,AlyssaA_DHSI
kj_lanning,uvic
dtracy2,Gaymerbrarian
nasastar,j0_0n
nasastar,knagasaki
nasastar,KitamotoAsanobu
nasastar,satoru196
nasastar,DHSI_fern
nasastar,j0_0n
nasastar,knagasaki
nasastar,KitamotoAsanobu
nasastar,satoru196
nasastar,DHSI_fern
anitaconchita,profwernimont
broomgrass,profwernimont
verogomezphd,unsf_lorekeeper
verogomezphd,unsf_lorekeeper
sp_meta,librarianrover
Adamson_CW,VicPoetryCaucus
AsiaPopUHP,Electrostani
AsiaPopUHP,profwernimont
KanoYasuyuki,j0_0n
KanoYasuyuki,knagasaki
KanoYasuyuki,KitamotoAsanobu
KanoYasuyuki,satoru196
KanoYasuyuki,DHSI_fern
knagasaki,j0_0n
knagasaki,knagasaki
knagasaki,KitamotoAsanobu
knagasaki,satoru196
knagasaki,DHSI_fern
anitaconchita,NazcaTheMad
anitaconchita,NazcaTheMad
Electrostani,profwernimont
DHInstitute,Gaymerbrarian
juliannenyhan,profwernimont
Saeiqa2,LadyKaitlyn
jfwinters,ProgHist
louisefalcini,ProgHist
TimHitchcock,ProgHist
TimHitchcock,ProgHist
mntcabe,paularcurtis
i_mediator,epyllia
i_mediator,knagasaki
ruthbrarian,ShawnaRoss
ruthbrarian,profwernimont
DHSI_fern,fiddlerseggs
DHSI_fern,warmaiden
DHSI_fern,uvic
dorothyk98,DJWrisley
dorothyk98,DJWrisley
dorothyk98,profwernimont
dorothyk98,DJWrisley
dorothyk98,profwernimont
Gaymerbrarian,goingpostale
effusivelynerdy,profwernimont
effusivelynerdy,RavynnKaMia
effusivelynerdy,profwernimont
effusivelynerdy,HeatherVHill
effusivelynerdy,profwernimont
PoeticsHeretic,kshpatel
PoeticsHeretic,profwernimont
effusivelynerdy,ShawnaRoss
effusivelynerdy,profwernimont
kshpatel,profwernimont
arungapatchka,erinannmcc
arungapatchka,erinannmcc
JenProf,michelethetweet
JenProf,michelethetweet
knagasaki,paularcurtis
knagasaki,paularcurtis
knagasaki,knagasaki
TwilaBakker,paularcurtis
qDot,profwernimont
friede,Fmkurtyka
DHSI_fern,AnnPedtke
DHSI_fern,DHSI_fern
PoeticsHeretic,anitaconchita
PoeticsHeretic,profwernimont
PoeticsHeretic,RavynnKaMia
PoeticsHeretic,profwernimont
PoeticsHeretic,anitaconchita
PoeticsHeretic,profwernimont
PoeticsHeretic,unsf_lorekeeper
PoeticsHeretic,unsf_lorekeeper
verogomezphd,dorothyk98
verogomezphd,profwernimont
dorothyk98,kshpatel
dorothyk98,ashleycmorford
dorothyk98,arungapatchka
dorothyk98,arungapatchka
dorothyk98,profwernimont
dorothyk98,arungapatchka
dorothyk98,paul_barrett
dorothyk98,anitaconchita
dorothyk98,NazcaTheMad
verogomezphd,crosehistorian
verogomezphd,DHSI_Deer
dorothyk98,Ponca_Found
dorothyk98,yclepit
dorothyk98,profwernimont
dorothyk98,Ponca_Found
dorothyk98,profwernimont
verogomezphd,unsf_lorekeeper
dorothyk98,yclepit
dorothyk98,profwernimont
dorothyk98,gati_daniella
verogomezphd,profwernimont
dorothyk98,Ponca_Found
dorothyk98,RossNalubega
dorothyk98,profwernimont
librarianrover,NazcaTheMad
dorothyk98,anitaconchita
dorothyk98,profwernimont
dorothyk98,adriennemaree
dorothyk98,KeeangaYamahtta
dorothyk98,JoyHarjo
readywriting,Ponca_Found
dorothyk98,HeatherVHill
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
dorothyk98,anitaconchita
dorothyk98,NazcaTheMad
AnnPedtke,DHSI_fern
dorothyk98,arungapatchka
dorothyk98,profwernimont
dorothyk98,anitaconchita
dorothyk98,profwernimont
dorothyk98,arungapatchka
dorothyk98,profwernimont
dorothyk98,IBM
dorothyk98,NazcaTheMad
dorothyk98,profwernimont
dorothyk98,arungapatchka
dorothyk98,profwernimont
dorothyk98,profwernimont
dorothyk98,profwernimont
dorothyk98,arungapatchka
dorothyk98,Ponca_Found
dorothyk98,Ponca_Found
michelethetweet,librarianrover
arungapatchka,NazcaTheMad
michelethetweet,profwernimont
Jongkeyong_DH,Susannah_SM
Jongkeyong_DH,HeatherVHill
Jongkeyong_DH,profwernimont
crosehistorian,DHSI_Deer
alici_auk,agatamer
alici_auk,DHSI_Bunny
j0_0n,knagasaki
j0_0n,KitamotoAsanobu
j0_0n,satoru196
j0_0n,DHSI_fern
DHSI_fern,michelethetweet
jonheggestad,profwernimont
psmyth01,profwernimont
AnnPedtke,j0_0n
AnnPedtke,DHSI_fern
Caladoscope,j0_0n
Caladoscope,psmyth01
Caladoscope,SteveZweibel
Caladoscope,davis_portela
j0_0n,DHSI_fern
DanicaSavonick,profwernimont
DanicaSavonick,profwernimont
markcmarino,profwernimont
tatatrapita,DianaPalardy
tatatrapita,tatatrapita
davegaertner,dorothyk98
profwernimont,mckinniburgh
profwernimont,profwernimont
thisisnolie,Malentendre
thisisnolie,thisisnolie
thisisnolie,goingpostale
thisisnolie,McGJoyce
McGJoyce,Malentendre
McGJoyce,thisisnolie
McGJoyce,goingpostale
McGJoyce,McGJoyce
ETCLatUVic,galecengage
profwernimont,dorothyk98
profwernimont,profwernimont
profwernimont,RavynnKaMia
profwernimont,RavynnKaMia
Malentendre,thisisnolie
Malentendre,goingpostale
Malentendre,McGJoyce
jotis13,documantelope
jotis13,jddurno
Tommie22,librarianrover
RavynnKaMia,profwernimont
arungapatchka,profwernimont
friede,ShawnaRoss
friede,profwernimont
friede,dorothyk98
friede,profwernimont
jotis13,ETCLatUVic
yclepit,profwernimont
HeatherVHill,DJWrisley
HeatherVHill,profwernimont
jotis13,profwernimont
jotis13,ShawnaRoss
jotis13,profwernimont
dorothyk98,profwernimont
NazcaTheMad,dorothyk98
NazcaTheMad,profwernimont
ShawnaRoss,anitaconchita
ShawnaRoss,profwernimont
ShawnaRoss,talithawilliams
arungapatchka,profwernimont
arungapatchka,IBM
yclepit,profwernimont
anitaconchita,profwernimont
anitaconchita,talithawilliams
friede,dorothyk98
friede,profwernimont
medievaliz,profwernimont
dorothyk98,profwernimont
clancynewyork,Gaymerbrarian
clancynewyork,AlyssaA_DHSI
clancynewyork,profwernimont
clancynewyork,ShawnaRoss
dorothyk98,profwernimont
yclepit,profwernimont
yclepit,profwernimont
dorothyk98,profwernimont
NazcaTheMad,dorothyk98
NazcaTheMad,profwernimont
anitaconchita,profwernimont
GMSPhD,profwernimont
clancynewyork,Gaymerbrarian
clancynewyork,AlyssaA_DHSI
clancynewyork,profwernimont
clancynewyork,ShawnaRoss
profwernimont,Gaymerbrarian
profwernimont,DHInstitute
NazcaTheMad,profwernimont
dorothyk98,profwernimont
jotis13,profwernimont
NazcaTheMad,profwernimont
NazcaTheMad,Gaymerbrarian
NazcaTheMad,DHInstitute
CarmenCCole,yclepit
CarmenCCole,profwernimont
CarmenCCole,NazcaTheMad
CarmenCCole,profwernimont
profwernimont,Gaymerbrarian
profwernimont,DHInstitute
DJWrisley,HeatherVHill
DJWrisley,profwernimont
anitaconchita,yclepit
anitaconchita,profwernimont
Gaymerbrarian,DHInstitute
CarmenCCole,GMSPhD
CarmenCCole,profwernimont
dorothyk98,profwernimont
CarmenCCole,RavynnKaMia
CarmenCCole,profwernimont
profwernimont,yclepit
Gaymerbrarian,clancynewyork
Gaymerbrarian,AlyssaA_DHSI
Gaymerbrarian,profwernimont
Gaymerbrarian,ShawnaRoss
yclepit,profwernimont
HeatherVHill,profwernimont
profwernimont,yclepit
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
dorothyk98,profwernimont
profwernimont,DJWrisley
yclepit,profwernimont
DJWrisley,profwernimont
NazcaTheMad,profwernimont
friede,mckinniburgh
friede,profwernimont
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
arungapatchka,profwernimont
dorothyk98,profwernimont
dtracy2,NazcaTheMad
dtracy2,profwernimont
anitaconchita,unsf_lorekeeper
NazcaTheMad,profwernimont
yclepit,profwernimont
michelethetweet,profwernimont
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
erinannmcc,chris_friend
yclepit,profwernimont
NazcaTheMad,profwernimont
dorothyk98,profwernimont
anitaconchita,unsf_lorekeeper
anitaconchita,dorothyk98
anitaconchita,profwernimont
anitaconchita,profwernimont
RossNalubega,profwernimont
dorothyk98,profwernimont
unsf_lorekeeper,arungapatchka
unsf_lorekeeper,profwernimont
profwernimont,NazcaTheMad
profwernimont,profwernimont
profwernimont,unsf_lorekeeper
Gaymerbrarian,dorothyk98
Gaymerbrarian,profwernimont
mckinniburgh,profwernimont
Gaymerbrarian,profwernimont
Gaymerbrarian,GMSPhD
Hebemania,NazcaTheMad
Hebemania,profwernimont
dorothyk98,profwernimont
HeatherVHill,profwernimont
NazcaTheMad,profwernimont
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
yclepit,profwernimont
anitaconchita,arungapatchka
anitaconchita,profwernimont
clancynewyork,ShawnaRoss
dorothyk98,profwernimont
arungapatchka,profwernimont
NazcaTheMad,profwernimont
dorothyk98,profwernimont
profwernimont,GMSPhD
yclepit,profwernimont
anitaconchita,unsf_lorekeeper
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
jenterysayers,profwernimont
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
DJWrisley,profwernimont
NazcaTheMad,ShawnaRoss
profwernimont,michelethetweet
dorothyk98,profwernimont
unsf_lorekeeper,NazcaTheMad
unsf_lorekeeper,profwernimont
GMSPhD,profwernimont
dorothyk98,profwernimont
anitaconchita,profwernimont
yclepit,profwernimont
NazcaTheMad,dorothyk98
NazcaTheMad,profwernimont
dorothyk98,profwernimont
DamienMcKenna,librarianrover
Christin612,librarianrover
NazcaTheMad,profwernimont
librarianrover,NazcaTheMad
librarianrover,profwernimont
dtracy2,dorothyk98
dtracy2,profwernimont
HeatherVHill,dorothyk98
HeatherVHill,profwernimont
erinannmcc,profwernimont
Gaymerbrarian,dorothyk98
Gaymerbrarian,profwernimont
dorothyk98,profwernimont
RavynnKaMia,NazcaTheMad
RavynnKaMia,profwernimont
HeatherVHill,michelethetweet
HeatherVHill,profwernimont
anitaconchita,dorothyk98
anitaconchita,profwernimont
profwernimont,yclepit
profwernimont,profwernimont
profwernimont,NazcaTheMad
anitaconchita,GMSPhD
anitaconchita,profwernimont
anitaconchita,NazcaTheMad
dorothyk98,profwernimont
GMSPhD,profwernimont
yclepit,profwernimont
yclepit,profwernimont
ShawnaRoss,profwernimont
librarianrover,NazcaTheMad
dtracy2,NazcaTheMad
dtracy2,profwernimont
arungapatchka,profwernimont
dorothyk98,profwernimont
NazcaTheMad,profwernimont
DianaPalardy,tatatrapita
Hebemania,ShawnaRoss
Hebemania,profwernimont
dorothyk98,profwernimont
anitaconchita,NazcaTheMad
anitaconchita,profwernimont
michelethetweet,profwernimont
profwernimont,NazcaTheMad
NazcaTheMad,profwernimont
Gaymerbrarian,HeatherVHill
Gaymerbrarian,profwernimont
HeatherVHill,profwernimont
profwernimont,ShawnaRoss
profwernimont,profwernimont
dorothyk98,profwernimont
profwernimont,erinannmcc
dtracy2,ShawnaRoss
dtracy2,profwernimont
mentoring_you,RavynnKaMia
mentoring_you,profwernimont
michelethetweet,NazcaTheMad
dorothyk98,profwernimont
ShawnaRoss,profwernimont
profwernimont,Gaymerbrarian
dtracy2,dorothyk98
dtracy2,profwernimont
NazcaTheMad,profwernimont
CSUN_English_MA,4humCSUN
Gaymerbrarian,dorothyk98
Gaymerbrarian,profwernimont
dorothyk98,profwernimont
anitaconchita,yclepit
Phusaza,DHSI_fern
yclepit,profwernimont
dorothyk98,profwernimont
profwernimont,arungapatchka
profwernimont,profwernimont
dorothyk98,profwernimont
anitaconchita,NazcaTheMad
